scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice
S00892,LPPT,38.839247,-8.912424,A350-900,wide_body,2978,security,918,critical,0.75,1125.0,918.0,1678.350091,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1634.782989,132,extended,8.0,0
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,182.242341,2731,preferred,1.0,1
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,385.482537,2461,preferred,2.0,0
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,511.826417,2328,preferred,3.0,0
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,416.11439,2086,preferred,4.0,0
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,481.122336,1987,preferred,5.0,0
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,35.683392,1837,preferred,6.0,0
S00893,OBBI,26.546447,50.460907,A220-300,narrow_body,2119,weather,1140,critical,0.75,712.5,712.5,1105.386899,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,853.192211,1961,extended,7.0,0
S00894,BIKF,63.990508,-21.632079,B737-800,narrow_body,2401,operational_constraints,466,normal,1.0,950.0,466.0,788.872107,emergency,BIKF,3065,60,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,47.478219,664,preferred,1.0,1
S00895,HKJK,-1.164348,36.667921,B737 MAX 8,narrow_body,2383,security,1207,low,0.9,900.0,900.0,1486.732208,aircraft_fuel,HKJK,4117,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,33.655983,1734,preferred,1.0,1
S00895,HKJK,-1.164348,36.667921,B737 MAX 8,narrow_body,2383,security,1207,low,0.9,900.0,900.0,1486.732208,aircraft_fuel,HAAB,3800,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,restricted,caution,joint,0,1152.22146,1417,extended,2.0,0
S00896,YSSY,-34.2389,150.320282,CRJ900,regional_jet,1790,mechanical,1050,critical,0.75,525.0,525.0,752.899837,aircraft_fuel,YSSY,3962,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,85.344372,2172,preferred,1.0,1
S00896,YSSY,-34.2389,150.320282,CRJ900,regional_jet,1790,mechanical,1050,critical,0.75,525.0,525.0,752.899837,aircraft_fuel,YMML,3657,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,623.603277,1867,extended,2.0,0
S00897,FACT,-33.594158,20.222735,E190,regional_jet,1979,security,825,critical,0.75,600.0,600.0,908.216248,aircraft_fuel,FACT,3201,61,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,155.418102,1222,preferred,1.0,1
S00898,WSSS,1.496365,104.170349,A319,narrow_body,2224,fuel,570,critical,0.75,675.0,570.0,934.089372,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,306.650676,1900,preferred,1.0,1
S00898,WSSS,1.496365,104.170349,A319,narrow_body,2224,fuel,570,critical,0.75,675.0,570.0,934.089372,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,25.464813,1776,preferred,2.0,0
S00898,WSSS,1.496365,104.170349,A319,narrow_body,2224,fuel,570,critical,0.75,675.0,570.0,934.089372,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,633.664543,776,extended,3.0,0
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1229.983577,1774,extended,1.0,1
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,466.949584,1374,preferred,2.0,0
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,342.928226,1214,preferred,3.0,0
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1183.736288,1574,extended,4.0,0
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,625.248811,1554,preferred,5.0,0
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,85.698048,1075,preferred,6.0,0
S00899,ESSA,59.242834,19.217942,B737-800,narrow_body,2226,operational_constraints,1160,low,0.9,855.0,855.0,1459.522323,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,1138.655885,1474,extended,7.0,0
S00900,EFHK,59.960046,25.486455,A220-300,narrow_body,2005,mechanical,931,low,0.9,855.0,855.0,1446.800925,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,796.809126,1595,preferred,1.0,1
S00900,EFHK,59.960046,25.486455,A220-300,narrow_body,2005,mechanical,931,low,0.9,855.0,855.0,1446.800925,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,49.256413,1435,preferred,2.0,0
S00900,EFHK,59.960046,25.486455,A220-300,narrow_body,2005,mechanical,931,low,0.9,855.0,855.0,1446.800925,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,267.030183,1775,preferred,3.0,0
S00900,EFHK,59.960046,25.486455,A220-300,narrow_body,2005,mechanical,931,low,0.9,855.0,855.0,1446.800925,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,829.31385,1695,preferred,4.0,0
S00900,EFHK,59.960046,25.486455,A220-300,narrow_body,2005,mechanical,931,low,0.9,855.0,855.0,1446.800925,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,423.852657,1296,preferred,5.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1144.097838,1790,extended,1.0,1
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,83.939635,1390,preferred,2.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1162.008469,1691,extended,3.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,936.524865,1590,extended,4.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,469.038884,1091,preferred,5.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,844.588938,1230,extended,6.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,1144.012945,1570,extended,7.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1184.807374,1107,extended,8.0,0
S00901,ENGM,60.299129,9.594092,B737-800,narrow_body,2210,mechanical,691,low,0.9,855.0,691.0,1187.179528,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1054.282583,838,extended,9.0,0
S00902,OERK,25.261212,47.05631,E190,regional_jet,1876,medical,761,low,0.9,720.0,720.0,1055.973184,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,457.688213,2974,preferred,1.0,1
S00902,OERK,25.261212,47.05631,E190,regional_jet,1876,medical,761,low,0.9,720.0,720.0,1055.973184,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,449.847688,2704,preferred,2.0,0
S00902,OERK,25.261212,47.05631,E190,regional_jet,1876,medical,761,low,0.9,720.0,720.0,1055.973184,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,49.350789,2329,preferred,3.0,0
S00902,OERK,25.261212,47.05631,E190,regional_jet,1876,medical,761,low,0.9,720.0,720.0,1055.973184,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,836.043722,2571,extended,4.0,0
S00902,OERK,25.261212,47.05631,E190,regional_jet,1876,medical,761,low,0.9,720.0,720.0,1055.973184,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,375.663406,2080,preferred,5.0,0
S00902,OERK,25.261212,47.05631,E190,regional_jet,1876,medical,761,low,0.9,720.0,720.0,1055.973184,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,771.4168,2230,extended,6.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,404.019101,2098,preferred,1.0,1
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,331.525816,1883,preferred,2.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,403.915349,1784,preferred,3.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,38.621429,1683,preferred,4.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,395.822862,1200,preferred,5.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,957.937281,1483,extended,6.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,525.321336,931,preferred,7.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1138.899221,1184,extended,8.0,0
S00903,EHAM,52.19739,5.301393,A220-300,narrow_body,2117,technical,782,normal,1.0,950.0,782.0,1193.414782,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,788.214348,993,extended,9.0,0
S00904,GMMN,33.17716,-7.411501,A320,narrow_body,2342,security,796,critical,0.75,712.5,712.5,1110.0025,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,882.11851,2008,extended,1.0,1
S00904,GMMN,33.17716,-7.411501,A320,narrow_body,2342,security,796,critical,0.75,712.5,712.5,1110.0025,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,26.893036,1378,preferred,2.0,0
S00904,GMMN,33.17716,-7.411501,A320,narrow_body,2342,security,796,critical,0.75,712.5,712.5,1110.0025,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,642.140931,1365,preferred,3.0,0
S00904,GMMN,33.17716,-7.411501,A320,narrow_body,2342,security,796,critical,0.75,712.5,712.5,1110.0025,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1043.823565,1158,extended,4.0,0
S00905,ESSA,60.081204,17.279505,A330-300,wide_body,2824,security,606,normal,1.0,1300.0,606.0,1099.400067,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,342.217298,776,preferred,1.0,1
S00905,ESSA,60.081204,17.279505,A330-300,wide_body,2824,security,606,normal,1.0,1300.0,606.0,1099.400067,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,425.194942,616,preferred,2.0,0
S00905,ESSA,60.081204,17.279505,A330-300,wide_body,2824,security,606,normal,1.0,1300.0,606.0,1099.400067,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,60.240917,477,preferred,3.0,0
S00905,ESSA,60.081204,17.279505,A330-300,wide_body,2824,security,606,normal,1.0,1300.0,606.0,1099.400067,emergency,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,722.622421,956,extended,4.0,0
S00906,LTAC,39.886589,32.992219,B737-800,narrow_body,2246,weather,1027,normal,1.0,950.0,950.0,1513.676584,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,391.432299,1854,preferred,1.0,1
S00906,LTAC,39.886589,32.992219,B737-800,narrow_body,2246,weather,1027,normal,1.0,950.0,950.0,1513.676584,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,811.8952,1754,preferred,2.0,0
S00906,LTAC,39.886589,32.992219,B737-800,narrow_body,2246,weather,1027,normal,1.0,950.0,950.0,1513.676584,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,947.104959,1414,preferred,3.0,0
S00906,LTAC,39.886589,32.992219,B737-800,narrow_body,2246,weather,1027,normal,1.0,950.0,950.0,1513.676584,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1096.551345,1754,extended,4.0,0
S00906,LTAC,39.886589,32.992219,B737-800,narrow_body,2246,weather,1027,normal,1.0,950.0,950.0,1513.676584,aircraft_fuel,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,26.856029,1504,preferred,5.0,0
S00906,LTAC,39.886589,32.992219,B737-800,narrow_body,2246,weather,1027,normal,1.0,950.0,950.0,1513.676584,aircraft_fuel,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,560.044321,741,preferred,6.0,0
S00907,FMMI,-19.243108,47.717034,B787-9,wide_body,2898,weather,503,critical,0.75,1050.0,503.0,850.126173,emergency,FMMI,3100,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,0,open,none,caution,civil,0,55.578316,202,preferred,1.0,1
S00908,RJCC,42.599352,141.133817,E170,regional_jet,1641,operational_constraints,689,low,0.9,630.0,630.0,894.777042,aircraft_fuel,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,762.247663,2359,extended,1.0,1
S00908,RJCC,42.599352,141.133817,E170,regional_jet,1641,operational_constraints,689,low,0.9,630.0,630.0,894.777042,aircraft_fuel,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,792.431079,1719,extended,2.0,0
S00908,RJCC,42.599352,141.133817,E170,regional_jet,1641,operational_constraints,689,low,0.9,630.0,630.0,894.777042,aircraft_fuel,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,49.498251,1359,preferred,3.0,0
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,57.112242,2928,preferred,1.0,1
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,539.724879,2658,preferred,2.0,0
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,362.82021,2525,preferred,3.0,0
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,520.14463,2283,preferred,4.0,0
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,322.079613,2184,preferred,5.0,0
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,697.685315,2158,preferred,6.0,0
S00909,OTHH,25.756722,51.799581,E190,regional_jet,1922,medical,966,normal,1.0,800.0,800.0,1247.996992,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,129.249457,2034,preferred,7.0,0
S00910,KLAX,34.420554,-117.184106,B737-800,narrow_body,2335,fuel,908,low,0.9,855.0,855.0,1440.331347,aircraft_fuel,KLAX,3939,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,124.499608,1604,preferred,1.0,1
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,466.004762,2305,preferred,1.0,1
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,102.219327,2090,preferred,2.0,0
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,716.017392,1991,preferred,3.0,0
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,458.891564,1890,preferred,4.0,0
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,855.450762,1992,extended,5.0,0
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,687.605124,1407,preferred,6.0,0
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1157.319447,1200,extended,7.0,0
S00911,EDDF,49.143274,8.950482,E190,regional_jet,1910,technical,923,normal,1.0,800.0,800.0,1187.766976,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,909.339913,1138,extended,8.0,0
S00912,KORD,41.582588,-88.050489,B767-300ER,wide_body,3053,mechanical,809,critical,0.75,937.5,809.0,1254.439677,emergency,KJFK,4423,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1198.826545,1370,extended,1.0,1
S00912,KORD,41.582588,-88.050489,B767-300ER,wide_body,3053,mechanical,809,critical,0.75,937.5,809.0,1254.439677,emergency,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,45.661477,909,preferred,2.0,0
S00912,KORD,41.582588,-88.050489,B767-300ER,wide_body,3053,mechanical,809,critical,0.75,937.5,809.0,1254.439677,emergency,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,939.146508,723,extended,3.0,0
S00912,KORD,41.582588,-88.050489,B767-300ER,wide_body,3053,mechanical,809,critical,0.75,937.5,809.0,1254.439677,emergency,CYYZ,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,726.804418,336,preferred,4.0,0
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,371.778894,2622,preferred,1.0,1
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,49.732773,2219,preferred,2.0,0
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,872.93192,2352,extended,3.0,0
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,74.628663,1878,preferred,4.0,0
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,334.81286,1852,preferred,5.0,0
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,491.427873,1728,preferred,6.0,0
