scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice,distance_rank,range_coverage_ratio,runway_rank
S01117,ZSPD,31.866122,121.554634,E190,regional_jet,1856,weather,678,low,0.9,720.0,678.0,961.563703,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,766.972146,2144,extended,3.0,0,3,0.884,1
S01118,WSSS,1.154307,105.038813,A350-900,wide_body,2954,medical,850,low,0.9,1350.0,850.0,1454.974801,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,118.1744,1046,preferred,1.0,1,1,7.1928,2
S01118,WSSS,1.154307,105.038813,A350-900,wide_body,2954,medical,850,low,0.9,1350.0,850.0,1454.974801,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,410.060678,1170,preferred,2.0,0,2,2.0729,1
S01118,WSSS,1.154307,105.038813,A350-900,wide_body,2954,medical,850,low,0.9,1350.0,850.0,1454.974801,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,737.422488,46,preferred,3.0,0,3,1.1527,3
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,32.789707,1706,preferred,1.0,1,1,29.9789,1
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,542.744657,1606,preferred,2.0,0,3,1.8112,2
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,361.608064,1356,preferred,3.0,0,2,2.7184,5
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1231.845549,1606,extended,4.0,0,6,0.798,2
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1386.785813,1508,extended,5.0,0,7,0.7088,4
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,798.150086,593,preferred,6.0,0,4,1.2316,8
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1211.71767,1266,extended,7.0,0,5,0.8112,6
S01119,LTFM,40.998925,28.870182,A321,narrow_body,2394,weather,983,normal,1.0,1000.0,983.0,1722.864296,emergency,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1673.672267,806,extended,8.0,0,8,0.5873,7
S01120,ESSA,59.366741,17.43899,E170,regional_jet,1725,fuel,550,critical,0.75,525.0,525.0,823.01299,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,41.777503,1576,preferred,1.0,1,1,12.5666,4
S01120,ESSA,59.366741,17.43899,E170,regional_jet,1725,fuel,550,critical,0.75,525.0,525.0,823.01299,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,366.316602,1875,preferred,2.0,0,2,1.4332,2
S01120,ESSA,59.366741,17.43899,E170,regional_jet,1725,fuel,550,critical,0.75,525.0,525.0,823.01299,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,433.173816,1715,preferred,3.0,0,3,1.212,3
S01120,ESSA,59.366741,17.43899,E170,regional_jet,1725,fuel,550,critical,0.75,525.0,525.0,823.01299,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,722.384296,2055,extended,4.0,0,4,0.7268,1
S01121,ENGM,60.194843,11.722381,A319,narrow_body,2201,medical,561,normal,1.0,900.0,561.0,883.455296,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,34.377209,1399,preferred,1.0,1,1,16.319,1
S01121,ENGM,60.194843,11.722381,A319,narrow_body,2201,medical,561,normal,1.0,900.0,561.0,883.455296,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,351.036793,1100,preferred,2.0,0,2,1.5981,3
S01121,ENGM,60.194843,11.722381,A319,narrow_body,2201,medical,561,normal,1.0,900.0,561.0,883.455296,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,729.34746,1239,extended,3.0,0,3,0.7692,2
S01123,LTAC,39.799067,32.68799,E175,regional_jet,1746,technical,550,low,0.9,675.0,550.0,859.115637,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,44.984962,2004,preferred,1.0,1,1,12.2263,3
S01123,LTAC,39.799067,32.68799,E175,regional_jet,1746,technical,550,low,0.9,675.0,550.0,859.115637,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,372.350515,2354,preferred,2.0,0,2,1.4771,1
S01123,LTAC,39.799067,32.68799,E175,regional_jet,1746,technical,550,low,0.9,675.0,550.0,859.115637,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,784.426098,2254,extended,3.0,0,4,0.7011,2
S01123,LTAC,39.799067,32.68799,E175,regional_jet,1746,technical,550,low,0.9,675.0,550.0,859.115637,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,553.739842,1241,extended,4.0,0,3,0.9932,4
S01124,ESSA,60.072598,17.541333,A319,narrow_body,2152,fuel,698,critical,0.75,675.0,675.0,1141.337101,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,51.884202,1149,preferred,1.0,1,1,13.0097,4
S01124,ESSA,60.072598,17.541333,A319,narrow_body,2152,fuel,698,critical,0.75,675.0,675.0,1141.337101,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,356.769236,1448,preferred,2.0,0,2,1.892,2
S01124,ESSA,60.072598,17.541333,A319,narrow_body,2152,fuel,698,critical,0.75,675.0,675.0,1141.337101,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,410.894523,1288,preferred,3.0,0,3,1.6428,3
S01124,ESSA,60.072598,17.541333,A319,narrow_body,2152,fuel,698,critical,0.75,675.0,675.0,1141.337101,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,708.172846,1628,extended,4.0,0,4,0.9532,1
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,62.70311,1221,preferred,1.0,1,1,11.9611,8
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,302.28394,2074,preferred,2.0,0,3,2.4811,3
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,215.786684,1283,preferred,3.0,0,2,3.4757,7
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,342.658701,1490,preferred,4.0,0,4,2.1888,6
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,543.349506,1973,preferred,5.0,0,5,1.3803,4
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,649.217147,2388,preferred,6.0,0,6,1.1552,1
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,892.670087,2173,extended,7.0,0,7,0.8402,2
S01127,EGCC,53.698161,-3.026069,E175,regional_jet,1827,mechanical,875,normal,1.0,750.0,750.0,1221.202445,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1116.591022,1773,extended,8.0,0,8,0.6717,5
S01128,OMDB,24.726257,56.005251,B737-800,narrow_body,2362,fuel,355,low,0.9,855.0,355.0,596.812514,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,86.459385,2085,preferred,1.0,1,1,4.106,2
S01128,OMDB,24.726257,56.005251,B737-800,narrow_body,2362,fuel,355,low,0.9,855.0,355.0,596.812514,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,140.735399,1744,preferred,2.0,0,2,2.5225,3
S01128,OMDB,24.726257,56.005251,B737-800,narrow_body,2362,fuel,355,low,0.9,855.0,355.0,596.812514,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,263.019584,1718,preferred,3.0,0,3,1.3497,4
S01128,OMDB,24.726257,56.005251,B737-800,narrow_body,2362,fuel,355,low,0.9,855.0,355.0,596.812514,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,447.266317,2488,extended,4.0,0,4,0.7937,1
S01128,OMDB,24.726257,56.005251,B737-800,narrow_body,2362,fuel,355,low,0.9,855.0,355.0,596.812514,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,565.258298,1594,extended,5.0,0,5,0.628,5
S01131,LGAV,38.869301,25.013515,A320,narrow_body,2329,fuel,513,critical,0.75,712.5,513.0,875.844738,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,139.418658,1671,preferred,1.0,1,1,3.6796,2
S01131,LGAV,38.869301,25.013515,A320,narrow_body,2329,fuel,513,critical,0.75,712.5,513.0,875.844738,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,414.257999,1771,preferred,2.0,0,2,1.2384,1
S01131,LGAV,38.869301,25.013515,A320,narrow_body,2329,fuel,513,critical,0.75,712.5,513.0,875.844738,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,698.735684,1421,extended,3.0,0,3,0.7342,3
S01135,RJCC,43.030863,141.949669,A220-300,narrow_body,2122,operational_constraints,850,normal,1.0,950.0,850.0,1421.860404,emergency,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,35.452993,878,preferred,1.0,1,1,23.9754,3
S01135,RJCC,43.030863,141.949669,A220-300,narrow_body,2122,operational_constraints,850,normal,1.0,950.0,850.0,1421.860404,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,818.546915,1878,preferred,2.0,0,2,1.0384,1
S01135,RJCC,43.030863,141.949669,A220-300,narrow_body,2122,operational_constraints,850,normal,1.0,950.0,850.0,1421.860404,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,852.34882,1238,extended,3.0,0,3,0.9972,2
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,106.981551,1937,preferred,1.0,1,2,5.4121,1
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,90.826471,1043,preferred,2.0,0,1,6.3748,7
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,398.248366,1534,preferred,3.0,0,4,1.4539,3
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,484.301829,1667,preferred,4.0,0,5,1.1955,2
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,369.970953,1193,preferred,5.0,0,3,1.565,5
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,506.489346,1292,preferred,6.0,0,6,1.1432,4
S01139,OTHH,26.233623,51.547616,B787-9,wide_body,2913,technical,579,normal,1.0,1400.0,579.0,962.244045,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,739.715114,1167,extended,7.0,0,7,0.7827,6
S01140,RJCC,42.27372,142.708619,A330-300,wide_body,2884,technical,934,normal,1.0,1300.0,934.0,1674.54794,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,750.502493,1116,preferred,1.0,1,2,1.2445,1
S01140,RJCC,42.27372,142.708619,A330-300,wide_body,2884,technical,934,normal,1.0,1300.0,934.0,1674.54794,emergency,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,100.330083,116,preferred,2.0,0,1,9.3093,4
S01140,RJCC,42.27372,142.708619,A330-300,wide_body,2884,technical,934,normal,1.0,1300.0,934.0,1674.54794,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,789.116241,476,preferred,3.0,0,3,1.1836,3
S01140,RJCC,42.27372,142.708619,A330-300,wide_body,2884,technical,934,normal,1.0,1300.0,934.0,1674.54794,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1483.770203,1116,extended,4.0,0,4,0.6295,1
S01141,RCTP,24.597475,120.899115,B787-9,wide_body,2869,technical,1139,normal,1.0,1400.0,1139.0,2030.112063,emergency,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,63.139338,791,preferred,1.0,1,1,18.0395,5
S01141,RCTP,24.597475,120.899115,B787-9,wide_body,2869,technical,1139,normal,1.0,1400.0,1139.0,2030.112063,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,733.289376,1131,preferred,2.0,0,2,1.5533,1
S01141,RCTP,24.597475,120.899115,B787-9,wide_body,2869,technical,1139,normal,1.0,1400.0,1139.0,2030.112063,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1525.058522,1131,extended,3.0,0,4,0.7469,1
S01141,RCTP,24.597475,120.899115,B787-9,wide_body,2869,technical,1139,normal,1.0,1400.0,1139.0,2030.112063,emergency,RPLL,3737,60,concrete,ILS,1,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1121.902964,868,preferred,4.0,0,3,1.0152,4
S01141,RCTP,24.597475,120.899115,B787-9,wide_body,2869,technical,1139,normal,1.0,1400.0,1139.0,2030.112063,emergency,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1767.479647,941,extended,5.0,0,5,0.6444,3
S01142,RJTT,34.51502,138.97341,CRJ900,regional_jet,1824,medical,1015,normal,1.0,700.0,700.0,1144.734332,aircraft_fuel,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,136.830705,1536,preferred,1.0,1,1,5.1158,2
S01142,RJTT,34.51502,138.97341,CRJ900,regional_jet,1824,medical,1015,normal,1.0,700.0,700.0,1144.734332,aircraft_fuel,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,189.706664,2176,preferred,2.0,0,2,3.6899,1
S01142,RJTT,34.51502,138.97341,CRJ900,regional_jet,1824,medical,1015,normal,1.0,700.0,700.0,1144.734332,aircraft_fuel,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,948.116813,1176,extended,3.0,0,3,0.7383,3
S01145,ENGM,60.048218,12.304509,E175,regional_jet,1825,technical,864,normal,1.0,750.0,750.0,1141.585909,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,68.638124,1775,preferred,1.0,1,1,10.9269,4
S01145,ENGM,60.048218,12.304509,E175,regional_jet,1825,technical,864,normal,1.0,750.0,750.0,1141.585909,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,317.159663,1476,preferred,2.0,0,2,2.3647,6
S01145,ENGM,60.048218,12.304509,E175,regional_jet,1825,technical,864,normal,1.0,750.0,750.0,1141.585909,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,699.462064,1615,preferred,3.0,0,3,1.0723,5
S01145,ENGM,60.048218,12.304509,E175,regional_jet,1825,technical,864,normal,1.0,750.0,750.0,1141.585909,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,977.595171,1975,extended,4.0,0,4,0.7672,2
S01145,ENGM,60.048218,12.304509,E175,regional_jet,1825,technical,864,normal,1.0,750.0,750.0,1141.585909,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1139.158856,2175,extended,5.0,0,6,0.6584,1
S01145,ENGM,60.048218,12.304509,E175,regional_jet,1825,technical,864,normal,1.0,750.0,750.0,1141.585909,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,998.004922,1955,extended,6.0,0,5,0.7515,3
S01149,WSSS,1.158919,103.40614,B737 MAX 8,narrow_body,2477,weather,597,normal,1.0,1000.0,597.0,915.058891,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,68.725438,1523,preferred,1.0,1,1,8.6867,2
S01149,WSSS,1.158919,103.40614,B737 MAX 8,narrow_body,2477,weather,597,normal,1.0,1000.0,597.0,915.058891,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,258.174989,1647,preferred,2.0,0,2,2.3124,1
S01149,WSSS,1.158919,103.40614,B737 MAX 8,narrow_body,2477,weather,597,normal,1.0,1000.0,597.0,915.058891,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,573.092487,523,preferred,3.0,0,3,1.0417,3
S01150,WMKK,2.288881,102.037265,A220-300,narrow_body,2226,fuel,801,low,0.9,855.0,801.0,1350.730006,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,62.454523,1898,preferred,1.0,1,1,12.8253,1
S01150,WMKK,2.288881,102.037265,A220-300,narrow_body,2226,fuel,801,low,0.9,855.0,801.0,1350.730006,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,241.219143,1774,preferred,2.0,0,2,3.3206,2
S01150,WMKK,2.288881,102.037265,A220-300,narrow_body,2226,fuel,801,low,0.9,855.0,801.0,1350.730006,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,380.96315,774,preferred,3.0,0,3,2.1026,4
S01150,WMKK,2.288881,102.037265,A220-300,narrow_body,2226,fuel,801,low,0.9,855.0,801.0,1350.730006,emergency,VTBS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1274.672239,1774,extended,4.0,0,4,0.6284,2
S01153,RCTP,24.350966,121.895295,B737-800,narrow_body,2328,mechanical,807,normal,1.0,950.0,807.0,1427.182779,emergency,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,104.906479,1332,preferred,1.0,1,1,7.6926,3
S01153,RCTP,24.350966,121.895295,B737-800,narrow_body,2328,mechanical,807,normal,1.0,950.0,807.0,1427.182779,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,755.336357,1672,preferred,2.0,0,2,1.0684,1
S01153,RCTP,24.350966,121.895295,B737-800,narrow_body,2328,mechanical,807,normal,1.0,950.0,807.0,1427.182779,emergency,RPLL,3737,60,concrete,ILS,1,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1098.250347,1409,extended,3.0,0,3,0.7348,2
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,77.93585,1590,preferred,1.0,1,1,10.3675,2
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,511.003157,1860,preferred,2.0,0,4,1.5812,1
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,415.951922,1215,preferred,3.0,0,3,1.9425,4
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,364.111649,966,preferred,4.0,0,2,2.2191,7
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,805.181035,1116,preferred,5.0,0,5,1.0035,5
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,819.551893,1457,extended,6.0,0,6,0.9859,3
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1166.557254,1090,extended,7.0,0,7,0.6926,6
S01156,OKKK,28.523609,47.964416,A330-300,wide_body,2990,weather,808,normal,1.0,1300.0,808.0,1351.756794,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1204.270066,670,extended,8.0,0,8,0.6709,8
S01159,WIMM,2.669894,97.159135,CRJ900,regional_jet,1757,technical,816,normal,1.0,700.0,700.0,1045.925374,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,220.000001,1243,preferred,1.0,1,1,3.1818,3
S01159,WIMM,2.669894,97.159135,CRJ900,regional_jet,1757,technical,816,normal,1.0,700.0,700.0,1045.925374,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,505.537728,2367,preferred,2.0,0,2,1.3847,1
S01159,WIMM,2.669894,97.159135,CRJ900,regional_jet,1757,technical,816,normal,1.0,700.0,700.0,1045.925374,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,773.563768,2243,extended,3.0,0,3,0.9049,2
